                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                  0.004,                0.97207,                      1,                0.38227,             0.00025454,             0.00025454,             0.00025454
                    133,                0.00642,                 0.9702,                      1,                0.38297,             0.00025101,             0.00025101,             0.00025101
                    134,                0.00476,                0.97207,                      1,                0.38162,             0.00024747,             0.00024747,             0.00024747
                    135,                0.00383,                 0.9702,                      1,                0.38245,             0.00024394,             0.00024394,             0.00024394
                    136,                0.00476,                0.97393,                      1,                0.38255,              0.0002404,              0.0002404,              0.0002404
                    137,                0.00637,                0.97393,                      1,                0.38185,             0.00023687,             0.00023687,             0.00023687
                    138,                 0.0045,                0.96648,                      1,                 0.3823,             0.00023334,             0.00023334,             0.00023334
                    139,                0.00321,                0.96834,                      1,                 0.3839,              0.0002298,              0.0002298,              0.0002298
                    140,                0.00315,                0.96834,                      1,                0.38303,             0.00022627,             0.00022627,             0.00022627
                    141,                0.00489,                 0.9702,                      1,                0.38287,             0.00022273,             0.00022273,             0.00022273
                    142,                0.00409,                0.97579,                      1,                0.38095,              0.0002192,              0.0002192,              0.0002192
                    143,                0.00379,                 0.9702,                      1,                0.38166,             0.00021566,             0.00021566,             0.00021566
                    144,                0.00352,                0.97393,                      1,                0.38053,             0.00021213,             0.00021213,             0.00021213
                    145,                0.00287,                0.96834,                      1,                0.38184,              0.0002086,              0.0002086,              0.0002086
                    146,                0.00293,                 0.9702,                      1,                0.38175,             0.00020506,             0.00020506,             0.00020506
                    147,                0.00269,                0.97393,                      1,                0.38119,             0.00020153,             0.00020153,             0.00020153
                    148,                0.00174,                0.97207,                      1,                0.38245,             0.00019799,             0.00019799,             0.00019799
                    149,                0.00303,                0.96648,                      1,                0.38376,             0.00019446,             0.00019446,             0.00019446
                    150,                0.00203,                0.97207,                      1,                0.38178,             0.00019092,             0.00019092,             0.00019092
